Textbox4,Textbox7,Textbox8,Textbox10,Textbox11,Textbox14,Textbox13,Textbox20,Textbox21,Textbox23,Textbox24,Textbox26,Textbox27,Textbox30,Textbox29,Textbox34,Textbox36,Textbox39,Textbox37
"Monday, May 22, 2017",*All Records,0,*All Records,0,0,*All Records,*All Records,0,*All Records,0,*All Records,0,0,*All Records,*All Records,0,0,*All Records

Textbox594,Textbox124,Textbox600,shipto_cust_numb1,s_shipto_name,job_numb,order_qty11,line_numb,fg_item_numb,fg_item_desc,ship_line_numb1,DATE_WANTED,onhandquantity,order_qty1,unit_cost,shipto_numb,shipto_numb1,shipto_phone,unit_cost1,DATE_SHIP1,Textbox115,Textbox117,Textbox119,Textbox268,Textbox270,Textbox272
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641664,       1,007,SAMPLES     ,VALLEY/OLEE SAMPLES           ,001,11/22/2016,0,1,"-$2,432.88",1,"-$2,432.88",0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641664,      30,001,OLEE0029493 ,DECORATIVE GLAZE DECO 421     ,001,11/22/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641664,      30,002,OLEE0029494 ,PRIVACY GLAZE DECO 421        ,001,11/22/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641664,      30,003,OLEE0029495 ,DECORATIVE SHADE DECO 421     ,001,11/22/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641664,      30,004,OLEE0029496 ,PRIVACY SHADE DECO 421        ,001,11/22/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641664,      30,005,OLEE0029497 ,CRYSTAL DECO 421              ,001,11/22/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641664,      30,006,OLEE0029498 ,FROSTED HUE DECO 421          ,001,11/22/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641759,       1,007,SAMPLES     ,VALLEY/OLEE SAMPLES           ,001,12/1/2016,0,1,"-$2,432.88",1,"-$2,432.88",0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641759,      30,001,OLEE0029589 ,DECORATIVE GLAZE PERENNIAL 419,001,12/1/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641759,      30,002,OLEE0029590 ,PRIVACY GLAZE PERENNIAL 419   ,001,12/1/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641759,      30,003,OLEE0029591 ,DECORATIVE SHADE PERENNIAL 419,001,12/1/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641759,      30,004,OLEE0029592 ,PRIVACY SHADE PERENNIAL 419   ,001,12/1/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641759,      30,005,OLEE0029593 ,CRYSTAL PERENNIAL 419         ,001,12/1/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641759,      30,006,OLEE0029594 ,FROSTED HUE PERENNIAL 419     ,001,12/1/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641760,       1,005,SAMPLES     ,VALLEY/OLEE SAMPLES           ,001,12/1/2016,0,1,"-$1,621.92",1,"-$1,621.92",0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641760,      30,001,OLEE0029599 ,PRIVACY SHADE COSMOS 429      ,001,12/1/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641760,      30,002,OLEE0029598 ,DECORATIVE SHADE COSMOS 429   ,001,12/1/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641760,      30,003,OLEE0029597 ,PRIVACY GLAZE COSMOS 429      ,001,12/1/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641760,      30,004,OLEE0029596 ,DECORATIVE GLAZE COSMOS 429   ,001,12/1/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641761,       1,005,SAMPLES     ,VALLEY/OLEE SAMPLES           ,001,12/1/2016,0,1,"-$1,621.92",1,"-$1,621.92",0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641761,      30,001,OLEE0029569 ,DECORATIVE GLAZE BR. HEAVY 433,001,12/1/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641761,      30,002,OLEE0029570 ,PRIVACY GLAZE BR. HEAVY 433   ,001,12/1/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641761,      30,003,OLEE0029571 ,DECORATIVE SHADE BR. HEAVY 433,001,12/1/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641761,      30,004,OLEE0029572 ,PRIVACY SHADE BR. HEAVY 433   ,001,12/1/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641762,       1,005,SAMPLES     ,VALLEY/OLEE SAMPLES           ,001,12/1/2016,0,1,"-$2,002.80",1,"-$2,002.80",0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641762,      30,001,OLEE0029565 ,DECORATIVE SHADE GEOMETRIC 423,001,12/1/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641762,      30,002,OLEE0029566 ,PRIVACY SHADE GEOMETRIC 423   ,001,12/1/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641762,      30,003,OLEE0029567 ,CRYSTAL GEOMETRIC 423         ,001,12/1/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641762,      30,004,OLEE0029568 ,FROSTED HUE GEOMETRIC 423     ,001,12/1/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641806,       1,007,SAMPLES     ,VALLEY/OLEE SAMPLES           ,001,12/5/2016,0,1,"-$2,432.88",1,"-$2,432.88",0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641806,      30,001,OLEE0029583 ,DECORATIVE GLAZE MOSAIC 428   ,001,12/5/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641806,      30,002,OLEE0029584 ,PRIVACY GLAZE MOSAIC 428      ,001,12/5/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641806,      30,003,OLEE0029585 ,DECORATIVE SHADE MOSAIC 428   ,001,12/5/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641806,      30,004,OLEE0029586 ,PRIVACY SHADE MOSAIC 428      ,001,12/5/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641806,      30,005,OLEE0029587 ,CRYSTAL MOSAIC 428            ,001,12/5/2016,0,30,$215.04,30,$215.04,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,641806,      30,006,OLEE0029588 ,FROSTED HUE MOSAIC 428        ,001,12/5/2016,0,30,$595.92,30,$595.92,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642090,       1,001,PROTO       ,PROTO                         ,001,12/7/2016,1,1,$0.00,1,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642096,       1,001,PROTO       ,PROTO                         ,001,12/7/2016,1,1,$0.00,1,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,001,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,002,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,003,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,004,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,005,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,006,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,007,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,008,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,009,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,010,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,011,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,012,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642195,       2,013,PROTO       ,PROTO                         ,001,12/14/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642212,       1,001,PROTO       ,PROTO                         ,001,12/20/2016,1,1,$0.00,1,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642212,       1,002,PROTO       ,PROTO                         ,001,12/20/2016,1,1,$0.00,1,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642212,       1,003,PROTO       ,PROTO                         ,001,12/20/2016,1,1,$0.00,1,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642212,       1,004,PROTO       ,PROTO                         ,001,12/20/2016,1,1,$0.00,1,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642262,       1,001,PROTO       ,PROTO                         ,001,12/22/2016,1,1,$0.00,1,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642262,       2,002,PROTO       ,PROTO                         ,001,12/22/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642262,       2,003,PROTO       ,PROTO                         ,001,12/22/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642262,       2,004,PROTO       ,PROTO                         ,001,12/22/2016,1,2,$0.00,2,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642361,       1,001,VSP0029805  ,EMPLOYEE CANVAS PRINTS        ,001,1/31/2017,0,1,$90.00,1,$90.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
00008,VALLEY SCREEN PROCESS CO ,               House Account  ,00000,VALLEY SCREEN PROCESS CO ,642374,       1,001,PROTO       ,PROTO                         ,001,1/10/2017,1,1,$0.00,1,$0.00,0,$0.00,,"$2,031.25","$2,031.25","-$1,101.56","$874,279.95","$771,364.11","$102,915.84"
01568,WAYNE STREET ASSOCIATES  ,Clarissa       Schmidt        ,00000,WAYNE STREET ASSOCIATES  ,642175,       1,001,WSA0029580  ,ONE MICHIANA SQR DIRECTORIES  ,001,1/12/2017,1,1,"$3,744.66",1,"$3,744.66",0,$0.00,,"$8,965.02","$8,965.02",$0.00,"$874,279.95","$771,364.11","$102,915.84"
01568,WAYNE STREET ASSOCIATES  ,Clarissa       Schmidt        ,00000,WAYNE STREET ASSOCIATES  ,642175,       1,002,INSTALLATION,INSTALLATION OF GRAPHICS      ,001,1/12/2017,0,1,$650.00,1,$650.00,0,$0.00,,"$8,965.02","$8,965.02",$0.00,"$874,279.95","$771,364.11","$102,915.84"
01568,WAYNE STREET ASSOCIATES  ,Clarissa       Schmidt        ,00000,WAYNE STREET ASSOCIATES  ,642175,       1,003,WSA0029327  ,100 EAST WAYNE SUITE SIGNS    ,001,1/12/2017,1,1,"$1,218.15",1,"$1,218.15",0,$0.00,,"$8,965.02","$8,965.02",$0.00,"$874,279.95","$771,364.11","$102,915.84"
01568,WAYNE STREET ASSOCIATES  ,Clarissa       Schmidt        ,00000,WAYNE STREET ASSOCIATES  ,642175,       1,004,INSTALLATION,INSTALLATION OF GRAPHICS      ,001,1/12/2017,0,1,$250.00,1,$250.00,0,$0.00,,"$8,965.02","$8,965.02",$0.00,"$874,279.95","$771,364.11","$102,915.84"
01568,WAYNE STREET ASSOCIATES  ,Clarissa       Schmidt        ,00000,WAYNE STREET ASSOCIATES  ,642175,       1,005,WSA0029385  ,CUT LETTERING WHITE           ,001,1/12/2017,1,1,$233.13,1,$233.13,0,$0.00,,"$8,965.02","$8,965.02",$0.00,"$874,279.95","$771,364.11","$102,915.84"
01568,WAYNE STREET ASSOCIATES  ,Clarissa       Schmidt        ,00000,WAYNE STREET ASSOCIATES  ,642175,       1,006,INSTALLATION,INSTALLATION OF GRAPHICS      ,001,1/12/2017,0,1,$110.00,1,$110.00,0,$0.00,,"$8,965.02","$8,965.02",$0.00,"$874,279.95","$771,364.11","$102,915.84"
01568,WAYNE STREET ASSOCIATES  ,Clarissa       Schmidt        ,00000,WAYNE STREET ASSOCIATES  ,642175,       1,007,WSA0029302  ,ONE MICHIANA SQR ADA SIGNS    ,001,1/12/2017,1,1,"$2,309.08",1,"$2,309.08",0,$0.00,,"$8,965.02","$8,965.02",$0.00,"$874,279.95","$771,364.11","$102,915.84"
01568,WAYNE STREET ASSOCIATES  ,Clarissa       Schmidt        ,00000,WAYNE STREET ASSOCIATES  ,642175,       1,008,INSTALLATION,INSTALLATION OF GRAPHICS      ,001,1/12/2017,0,1,$450.00,1,$450.00,0,$0.00,,"$8,965.02","$8,965.02",$0.00,"$874,279.95","$771,364.11","$102,915.84"
01579,WILLIAMS BLACKSTOCK      ,Gwen           Sandlin        ,00000,DENNIS ROSENBERGER       ,642445,       1,001,WBA0029195  ,WALL COVERING WITH QUOTE      ,001,1/25/2017,0,1,$727.48,1,$727.48,0,$0.00,,"$1,617.48","$1,617.48",$0.00,"$874,279.95","$771,364.11","$102,915.84"
01579,WILLIAMS BLACKSTOCK      ,Gwen           Sandlin        ,00000,DENNIS ROSENBERGER       ,642445,       1,002,INSTALLATION,INSTALLATION OF GRAPHICS      ,001,1/25/2017,0,1,$890.00,1,$890.00,0,$0.00,,"$1,617.48","$1,617.48",$0.00,"$874,279.95","$771,364.11","$102,915.84"
01493,"WINNEBAGO OF INDIANA, LLC",Josh           Balyeat        ,00002,WINNEBAGO OF IN #3       ,637764,      50,002,WINJDE014927,FRONT SHIELD RED DC2          ,001,1/19/2016,0,50,$608.50,50,$608.50,0,$0.00,1/20/2016,"$3,792.50","$2,820.36",$972.14,"$874,279.95","$771,364.11","$102,915.84"
01493,"WINNEBAGO OF INDIANA, LLC",Josh           Balyeat        ,00006,WINNEBAGO PLT #4         ,642093,      20,001,WINJDE014350,TOP CAP SPEAR  DC2-DS         ,001,12/19/2016,0,20,$66.80,8,$26.72,12,$40.08,12/16/2016,"$3,792.50","$2,820.36",$972.14,"$874,279.95","$771,364.11","$102,915.84"
01493,"WINNEBAGO OF INDIANA, LLC",Josh           Balyeat        ,00006,WINNEBAGO PLT #4         ,642093,      20,002,WINJDE014351,TOP CAP SPEAR  DC2-ODS        ,001,12/19/2016,0,20,$66.80,8,$26.72,12,$40.08,12/16/2016,"$3,792.50","$2,820.36",$972.14,"$874,279.95","$771,364.11","$102,915.84"
01493,"WINNEBAGO OF INDIANA, LLC",Josh           Balyeat        ,00006,WINNEBAGO PLT #4         ,642093,      20,014,WINJDE014363,FRONT SIDE CAP HOOK  DC14-DS  ,001,12/19/2016,0,20,$281.20,13,$182.78,7,$98.42,12/16/2016,"$3,792.50","$2,820.36",$972.14,"$874,279.95","$771,364.11","$102,915.84"
01493,"WINNEBAGO OF INDIANA, LLC",Josh           Balyeat        ,00006,WINNEBAGO PLT #4         ,642093,      20,015,WINJDE014364,FRONT SIDE CAP HOOK  DC14-ODS ,001,12/19/2016,0,20,$281.20,10,$140.60,10,$140.60,12/16/2016,"$3,792.50","$2,820.36",$972.14,"$874,279.95","$771,364.11","$102,915.84"
01493,"WINNEBAGO OF INDIANA, LLC",Josh           Balyeat        ,00006,WINNEBAGO PLT #4         ,642093,      20,022,WINJDE014371,TOP SIDE SWEEP  DC18-DS       ,001,12/19/2016,0,20,$93.80,20,$93.80,0,$0.00,,"$3,792.50","$2,820.36",$972.14,"$874,279.95","$771,364.11","$102,915.84"
01493,"WINNEBAGO OF INDIANA, LLC",Josh           Balyeat        ,00006,WINNEBAGO PLT #4         ,642093,      20,023,WINJDE014372,TOP SIDE SWEEP  DC18-ODS      ,001,12/19/2016,0,20,$93.80,20,$93.80,0,$0.00,,"$3,792.50","$2,820.36",$972.14,"$874,279.95","$771,364.11","$102,915.84"
01493,"WINNEBAGO OF INDIANA, LLC",Josh           Balyeat        ,00006,WINNEBAGO PLT #4         ,642093,      20,024,WINJDE014373,TOP FRONT CAP SPEAR DC19-DS   ,001,12/19/2016,0,20,$146.40,10,$73.20,10,$73.20,12/16/2016,"$3,792.50","$2,820.36",$972.14,"$874,279.95","$771,364.11","$102,915.84"
01493,"WINNEBAGO OF INDIANA, LLC",Josh           Balyeat        ,00006,WINNEBAGO PLT #4         ,642093,      20,025,WINJDE014374,TOP FRONT CAP SPEAR DC19-ODS  ,001,12/19/2016,0,20,$146.40,10,$73.20,10,$73.20,12/16/2016,"$3,792.50","$2,820.36",$972.14,"$874,279.95","$771,364.11","$102,915.84"
01493,"WINNEBAGO OF INDIANA, LLC",Josh           Balyeat        ,00006,WINNEBAGO PLT #4         ,642093,      20,044,WINJDE014393,TOP MIDDLE SWOOSH  DC29-DS    ,001,12/19/2016,0,20,$402.20,20,$402.20,0,$0.00,,"$3,792.50","$2,820.36",$972.14,"$874,279.95","$771,364.11","$102,915.84"
01493,"WINNEBAGO OF INDIANA, LLC",Josh           Balyeat        ,00006,WINNEBAGO PLT #4         ,642093,      20,045,WINJDE014394,TOP MIDDLE SWOOSH  DC29-ODS   ,001,12/19/2016,0,20,$402.20,20,$402.20,0,$0.00,,"$3,792.50","$2,820.36",$972.14,"$874,279.95","$771,364.11","$102,915.84"
